Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,Order Month,Cost_Ratio,Cost,Profit,Profit Margin
3757,CA-2017-116799,2017-03-03,2017-03-06,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,2017,2017-03,0.7,394.40099999999995,169.029,29.999999946754702
3758,CA-2017-111283,2017-02-28,2017-03-04,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,2017,2017-02,0.55,61.107200000000006,49.99679999999999,44.99999959497408
3759,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2016,2016-09,0.55,6.424,5.255999999999999,44.9999961472606
3760,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2016,2016-09,0.55,9.295,7.604999999999999,44.99999733727826
3761,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24.4,2016,2016-09,0.7,17.08,7.32,29.999998770491853
3762,CA-2018-104577,2018-05-12,2018-05-17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,2018,2018-05,0.55,48.18,39.419999999999995,44.99999948630137
3763,CA-2017-156251,2017-08-13,2017-08-18,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214.0,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2017,2017-08,0.7,169.37199999999999,72.58800000000002,29.999999876012573
3764,CA-2017-156251,2017-08-13,2017-08-18,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214.0,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,8.52,2017,2017-08,0.55,4.686,3.8339999999999996,44.99999471831048
3765,CA-2018-125878,2018-02-25,2018-03-02,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2018,2018-02,0.55,0.9834,0.8046,44.99997483222884
3766,CA-2017-163153,2017-03-21,2017-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036.0,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2017,2017-03,0.7,69.5604,29.8116,29.999999698104098
3767,CA-2017-163153,2017-03-21,2017-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,2017,2017-03,0.55,0.7392000000000001,0.6048,44.99996651788206
3768,CA-2016-103205,2016-12-08,2016-12-10,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,2016,2016-12,0.85,101.966,17.994,14.999999874958322
3769,CA-2015-153913,2015-12-16,2015-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,2015,2015-12,0.7,709.6823999999999,304.1496000000001,29.99999997040931
3770,CA-2015-153913,2015-12-16,2015-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,2015,2015-12,0.55,1.0912000000000002,0.8927999999999998,44.999977318559814
3771,CA-2017-155530,2017-12-17,2017-12-21,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,2017,2017-12,0.7,1402.464,601.056,29.999999985026353
3772,US-2017-101196,2017-05-12,2017-05-17,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2017,2017-05,0.55,45.3024,37.065599999999996,44.999999453671336
3773,CA-2015-115357,2015-08-06,2015-08-11,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,2015,2015-08,0.85,53.473499999999994,9.436500000000002,14.999999761564148
3774,US-2015-102715,2015-04-11,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.912,2015,2015-04,0.55,3.8016,3.1104,44.99999348958427
3775,US-2015-102715,2015-04-11,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,2015,2015-04,0.85,326.3796,57.59640000000002,14.999999960935062
3776,US-2015-102715,2015-04-11,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2015,2015-04,0.55,5.702400000000001,4.6655999999999995,44.999995659722636
3777,US-2015-102715,2015-04-11,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,2015,2015-04,0.85,285.55240000000003,50.39159999999998,14.999999955349697
3778,CA-2016-107937,2016-05-03,2016-05-08,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911.0,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,2016,2016-05,0.7,466.116,199.764,29.999999954946837
3779,US-2018-148768,2018-11-30,2018-12-02,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180.0,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,2018,2018-11,0.85,61.1796,10.796399999999998,14.999999791597201
3780,CA-2018-118521,2018-02-16,2018-02-20,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2018,2018-02,0.55,20.867,17.072999999999997,44.99999881391674
3781,CA-2015-149643,2015-11-16,2015-11-20,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502.0,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2015,2015-11,0.85,232.86599999999999,41.093999999999994,14.999999945247481
3782,CA-2016-135314,2016-07-09,2016-07-14,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,2016,2016-07,0.85,229.4847,40.497300000000024,14.999999944440749
3783,CA-2018-165204,2018-11-13,2018-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,2018,2018-11,0.55,4.897200000000001,4.006799999999999,44.99999494609221
3784,CA-2018-165204,2018-11-13,2018-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,2018,2018-11,0.55,396.03520000000003,324.02879999999993,44.99999993750555
3785,CA-2018-125752,2018-07-31,2018-08-04,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311.0,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2018,2018-07,0.85,35.2104,6.2136,14.999999637891086
3786,CA-2018-112487,2018-12-26,2018-12-30,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2018,2018-12,0.55,1.7226000000000001,1.4094,44.99998563218849
3787,CA-2017-144218,2017-10-31,2017-11-04,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,2017,2017-10,0.55,596.9810000000001,488.43899999999996,44.99999995854138
3788,CA-2017-169971,2017-09-04,2017-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,2017,2017-09,0.55,2.1516,1.7603999999999997,44.99998849693545
3789,CA-2017-169971,2017-09-04,2017-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,2017,2017-09,0.55,34.3068,28.069199999999995,44.99999927856869
3790,US-2017-133508,2017-04-17,2017-04-21,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,2017,2017-04,0.55,15.977500000000001,13.0725,44.99999845094669
3791,CA-2015-107139,2015-07-05,2015-07-11,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,2015,2015-07,0.55,99.528,81.432,44.99999975132626
3792,CA-2016-111325,2016-02-27,2016-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,2016,2016-02,0.55,2.43045,1.9885499999999996,44.99998981670291
3793,CA-2016-111325,2016-02-27,2016-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,2016,2016-02,0.55,8.8176,7.2143999999999995,44.99999719311394
3794,CA-2016-163762,2016-11-27,2016-12-01,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,2016,2016-11,0.55,16.3845,13.4055,44.99999848942603
3795,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,2015,2015-01,0.55,31.4765,25.753499999999995,44.99999921369912
3796,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,2015,2015-01,0.7,233.1,99.9,29.999999909909913
3797,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,2015,2015-01,0.55,20.042,16.397999999999996,44.99999876509334
3798,CA-2018-121314,2018-09-23,2018-09-26,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178.0,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,2018,2018-09,0.55,138.40200000000002,113.23799999999997,44.9999998211731
3799,CA-2018-147760,2018-11-04,2018-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405.0,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,2018,2018-11,0.7,366.6348,157.12920000000003,29.9999999427223
3800,CA-2018-147760,2018-11-04,2018-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405.0,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,2018,2018-11,0.85,1155.966,203.99400000000014,14.999999988970272
3801,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,2017,2017-10,0.7,71.81439999999999,30.777600000000007,29.99999970757955
3802,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,2017,2017-10,0.85,19.2984,3.4055999999999997,14.999999339323494
3803,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,2017,2017-10,0.55,51.1632,41.8608,44.99999951625387
3804,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2017,2017-10,0.55,7.022400000000001,5.7456,44.99999647556418
3805,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,2017,2017-10,0.55,19.254400000000004,15.753599999999999,44.99999871457956
3806,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,2017,2017-10,0.55,21.533600000000003,17.618399999999998,44.99999885063345
3807,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,2016,2016-11,0.55,6.468,5.292,44.99999617346971
3808,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,2016,2016-11,0.55,2.8809000000000005,2.3571,44.99999140893634
3809,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,2016,2016-11,0.55,2.5641000000000003,2.0978999999999997,44.99999034749241
3810,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,2016,2016-11,0.7,366.74399999999997,157.176,29.999999942739347
3811,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.792,2016,2016-11,0.85,85.6732,15.118800000000007,14.999999851178675
3812,CA-2016-113628,2016-11-12,2016-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317.0,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,2016,2016-11,0.7,102.2952,43.8408,29.99999979471178
3813,CA-2018-147753,2018-03-05,2018-03-05,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2018,2018-03,0.55,13.783000000000001,11.276999999999997,44.99999820430972
3814,CA-2016-103961,2016-11-05,2016-11-09,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,2016,2016-11,0.55,10.903200000000002,8.9208,44.99999773002432
3815,CA-2017-152471,2017-07-08,2017-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,2017,2017-07,0.85,700.366,123.59400000000005,14.99999998179524
3816,CA-2017-152471,2017-07-08,2017-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2017,2017-07,0.55,8.7912,7.1928,44.999997184684865
3817,CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608.0,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2016,2016-09,0.7,561.372,240.58800000000008,29.999999962591662
3818,CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608.0,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,2016,2016-09,0.85,50.9745,8.9955,14.999999749874943
3819,CA-2016-102582,2016-09-15,2016-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608.0,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,2016,2016-09,0.7,739.8019999999999,317.058,29.999999971614027
3820,CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,2018,2018-10,0.55,7.048800000000001,5.7672,44.99999648876432
3821,CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,2018,2018-10,0.7,220.04639999999998,94.3056,29.999999904565584
3822,CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2018,2018-10,0.55,10.439000000000002,8.540999999999999,44.99999762908336
3823,CA-2018-141873,2018-10-09,2018-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,2018,2018-10,0.55,10.032,8.207999999999998,44.99999753289487
3824,CA-2016-140984,2016-09-14,2016-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,2016,2016-09,0.55,545.1600000000001,446.03999999999996,44.999999954600476
